ID,Title,URL,License
588,"Synteza i aktywność biologiczna nowych pochodnych pirolo[3,4-d]pirydazynonu",https://ppm.edu.pl/info/phd/UMW317f8ccc0a564482967190a44aec4582?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BSynteza%2Bi%2Baktywno%25C5%259B%25C4%2587%2Bbiologiczna%2Bnowych%2Bpochodnych%2Bpirolo%255B3%252C4-d%255Dpirydazynonu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
589,Ocena O-glikozylacji glikoprotein plazmy nasienia i jej potencjalnego związku z męskim potencjałem rozrodczym,https://ppm.edu.pl/info/phd/UMW96b94a5b85c44749b7b9fa499916232c?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2BO-glikozylacji%2Bglikoprotein%2Bplazmy%2Bnasienia%2Bi%2Bjej%2Bpotencjalnego%2Bzwi%25C4%2585zku%2Bz%2Bm%25C4%2599skim%2Bpotencja%25C5%2582em%2Brozrodczym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
590,Ocena reaktywności przeciwwirusowej materiału przeszczepowego w odniesieniu do powikłań po transplantacji komórek hematopoetycznych,https://ppm.edu.pl/info/phd/UMW9af68720cad04cd09941b6aca49476a5?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Breaktywno%25C5%259Bci%2Bprzeciwwirusowej%2Bmateria%25C5%2582u%2Bprzeszczepowego%2Bw%2Bodniesieniu%2Bdo%2Bpowik%25C5%2582a%25C5%2584%2Bpo%2Btransplantacji%2Bkom%25C3%25B3rek%2Bhematopoetycznych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
591,Analiza orzeczeń wydanych przez Oddzial ZUS we Wrocławiu w sprawie przyznania dodatku pielęgnacyjnego u osób z rozopoznaniem chorób nowotworowych,https://ppm.edu.pl/info/phd/UMWed65c0ac8489497a8e7c36c2b4b17364?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Borzecze%25C5%2584%2Bwydanych%2Bprzez%2BOddzial%2BZUS%2Bwe%2BWroc%25C5%2582awiu%2Bw%2Bsprawie%2Bprzyznania%2Bdodatku%2Bpiel%25C4%2599gnacyjnego%2Bu%2Bos%25C3%25B3b%2Bz%2Brozopoznaniem%2Bchor%25C3%25B3b%2Bnowotworowych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
592,Ocena skuteczności dwóch różnych modeli organizacyjnych zabiegów przezżylnego usuwania elektrod na podstawie analizy 2773 procedur,https://ppm.edu.pl/info/phd/UMWaa7f9a6dbaad44c6a06a3dad1b838be7?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bskuteczno%25C5%259Bci%2Bdw%25C3%25B3ch%2Br%25C3%25B3%25C5%25BCnych%2Bmodeli%2Borganizacyjnych%2Bzabieg%25C3%25B3w%2Bprzez%25C5%25BCylnego%2Busuwania%2Belektrod%2Bna%2Bpodstawie%2Banalizy%2B2773%2Bprocedur%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
593,Racjonowanie opieki pielęgniarskiej w oddziałach psychiatrycznych,https://ppm.edu.pl/info/phd/UMWa463083dcc9c4ebaba989ccbd314b5b2?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRacjonowanie%2Bopieki%2Bpiel%25C4%2599gniarskiej%2Bw%2Boddzia%25C5%2582ach%2Bpsychiatrycznych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
594,Wpływ mikropolaryzacji na wybrane zaburzenia wyższych czynności nerwowych u pacjentów z afazją po udarach mózgu i urazach czaszkowo-mózgowych,https://ppm.edu.pl/info/phd/UMW989aeb207f12406e964c037e875969e9?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bmikropolaryzacji%2Bna%2Bwybrane%2Bzaburzenia%2Bwy%25C5%25BCszych%2Bczynno%25C5%259Bci%2Bnerwowych%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bafazj%25C4%2585%2Bpo%2Budarach%2Bm%25C3%25B3zgu%2Bi%2Burazach%2Bczaszkowo-m%25C3%25B3zgowych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
595,"Lęk, poczucie własnej skuteczności oraz jakość życia u osób chorych na stwardnienie rozsiane",https://ppm.edu.pl/info/phd/UMWa8ad8c1cb0024159a494912d16cd358e?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BL%25C4%2599k%252C%2Bpoczucie%2Bw%25C5%2582asnej%2Bskuteczno%25C5%259Bci%2Boraz%2Bjako%25C5%259B%25C4%2587%2B%25C5%25BCycia%2Bu%2Bos%25C3%25B3b%2Bchorych%2Bna%2Bstwardnienie%2Brozsiane%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
596,Ocena wpływu czynników socjodemograficznych i klinicznych na zaburzenia funkcji seksualnych u pacjentów z niewydolnością serca oraz ich jakość życia,https://ppm.edu.pl/info/phd/UMWcb27559c3fa74b368d64d12816a82db7?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwp%25C5%2582ywu%2Bczynnik%25C3%25B3w%2Bsocjodemograficznych%2Bi%2Bklinicznych%2Bna%2Bzaburzenia%2Bfunkcji%2Bseksualnych%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bniewydolno%25C5%259Bci%25C4%2585%2Bserca%2Boraz%2Bich%2Bjako%25C5%259B%25C4%2587%2B%25C5%25BCycia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
597,Analiza postępowania Zespołów Ratownictwa Medycznego z dziećmi w ostrej fazie zatrucia substancjami toksycznymi,https://ppm.edu.pl/info/phd/UMW059b9a130600460babfca38123785294?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bpost%25C4%2599powania%2BZespo%25C5%2582%25C3%25B3w%2BRatownictwa%2BMedycznego%2Bz%2Bdzie%25C4%2587mi%2Bw%2Bostrej%2Bfazie%2Bzatrucia%2Bsubstancjami%2Btoksycznymi%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
598,Ocena występowania zespołu metabolicznego i poszczególnych jego składowych populacji miejskiej i wiejskiej w obserwacji trzyletniej,https://ppm.edu.pl/info/phd/UMW534cf3826dc445899bb064ac3f3e92f4?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwyst%25C4%2599powania%2Bzespo%25C5%2582u%2Bmetabolicznego%2Bi%2Bposzczeg%25C3%25B3lnych%2Bjego%2Bsk%25C5%2582adowych%2Bpopulacji%2Bmiejskiej%2Bi%2Bwiejskiej%2Bw%2Bobserwacji%2Btrzyletniej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
599,Analiza wybranych czynników wpływających na dostosowanie się do zaleceń terapeutycznych u biorców przeszczepu nerki,https://ppm.edu.pl/info/phd/UMW56709372b6524ca78d09a65c91d008e2?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bwybranych%2Bczynnik%25C3%25B3w%2Bwp%25C5%2582ywaj%25C4%2585cych%2Bna%2Bdostosowanie%2Bsi%25C4%2599%2Bdo%2Bzalece%25C5%2584%2Bterapeutycznych%2Bu%2Bbiorc%25C3%25B3w%2Bprzeszczepu%2Bnerki%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
600,Czas trwania załamka P u chorych z arytmiami przedsionkowymi - ocena manualna oraz z zastosowaniem automatycznego algorytmu,https://ppm.edu.pl/info/phd/UMWd7fc875b575c445dbd40a7c096527a41?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BCzas%2Btrwania%2Bza%25C5%2582amka%2BP%2Bu%2Bchorych%2Bz%2Barytmiami%2Bprzedsionkowymi%2B-%2Bocena%2Bmanualna%2Boraz%2Bz%2Bzastosowaniem%2Bautomatycznego%2Balgorytmu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
601,"Wpływ populacyjnych badań przesiewowych na wykrywalność, zachorowalność oraz umieralność kobiet na Dolnym Śląsku z powodu nowotworów piersi i szyjki macicy",https://ppm.edu.pl/info/phd/UMW7dfe4a4147174f97a30d586993e28a2f?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bpopulacyjnych%2Bbada%25C5%2584%2Bprzesiewowych%2Bna%2Bwykrywalno%25C5%259B%25C4%2587%252C%2Bzachorowalno%25C5%259B%25C4%2587%2Boraz%2Bumieralno%25C5%259B%25C4%2587%2Bkobiet%2Bna%2BDolnym%2B%25C5%259Al%25C4%2585sku%2Bz%2Bpowodu%2Bnowotwor%25C3%25B3w%2Bpiersi%2Bi%2Bszyjki%2Bmacicy%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
602,Uwarunkowania zewnątrzpochodnych zmian erozyjnych zębów,https://ppm.edu.pl/info/phd/UMW461575a3e19848eb9bff40207226c561?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BUwarunkowania%2Bzewn%25C4%2585trzpochodnych%2Bzmian%2Berozyjnych%2Bz%25C4%2599b%25C3%25B3w%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
603,Ocena morfologii blizny macicy po cięciu cesarskim przy zastosowaniu ultrasonografii dwuwymiarowej i trójwymiarowej,https://ppm.edu.pl/info/phd/UMWcf5fc6ed35c24ddbb823ce4670ad76b4?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bmorfologii%2Bblizny%2Bmacicy%2Bpo%2Bci%25C4%2599ciu%2Bcesarskim%2Bprzy%2Bzastosowaniu%2Bultrasonografii%2Bdwuwymiarowej%2Bi%2Btr%25C3%25B3jwymiarowej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
604,Ocena wybranych parametrów jakości życia pacjentów w podeszłym wieku z implantowanym stymulatorem serca,https://ppm.edu.pl/info/phd/UMW9b53dcabbd234b119e992a2edadf77a0?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwybranych%2Bparametr%25C3%25B3w%2Bjako%25C5%259Bci%2B%25C5%25BCycia%2Bpacjent%25C3%25B3w%2Bw%2Bpodesz%25C5%2582ym%2Bwieku%2Bz%2Bimplantowanym%2Bstymulatorem%2Bserca%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
605,Ocena zaburzeń węchowych u pacjentów geriatrycznych z zespołami depresyjnymi bez współistniejącego otępienia,https://ppm.edu.pl/info/phd/UMW10538bb822b0420684c88883a59687ee?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bzaburze%25C5%2584%2Bw%25C4%2599chowych%2Bu%2Bpacjent%25C3%25B3w%2Bgeriatrycznych%2Bz%2Bzespo%25C5%2582ami%2Bdepresyjnymi%2Bbez%2Bwsp%25C3%25B3%25C5%2582istniej%25C4%2585cego%2Bot%25C4%2599pienia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
606,Ocena przydatności niskodawkowej hydrografii TK w rozpoznawaniu chorób przełyku,https://ppm.edu.pl/info/phd/UMWb5dfb1a362fc440098470a09a67ee81c?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bprzydatno%25C5%259Bci%2Bniskodawkowej%2Bhydrografii%2BTK%2Bw%2Brozpoznawaniu%2Bchor%25C3%25B3b%2Bprze%25C5%2582yku%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
607,Ocena dynamiki gospodarki wapniowo-fosforanowej ze szczególnym uwzględnieniem parathormonu u pacjentów krytycznie chorych poddanych ciągłej terapii nerkozastępczej,https://ppm.edu.pl/info/phd/UMWdba7ff3cf6d34342b989da8e8b85e7c9?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bdynamiki%2Bgospodarki%2Bwapniowo-fosforanowej%2Bze%2Bszczeg%25C3%25B3lnym%2Buwzgl%25C4%2599dnieniem%2Bparathormonu%2Bu%2Bpacjent%25C3%25B3w%2Bkrytycznie%2Bchorych%2Bpoddanych%2Bci%25C4%2585g%25C5%2582ej%2Bterapii%2Bnerkozast%25C4%2599pczej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
608,Ekspresja metalotioneiny-3 w guzach pierwotnych i przerzutach do węzłow chłonnych gruczolakoraka jelita grubego,https://ppm.edu.pl/info/phd/UMW3c41cf62aa174d57a9e7c7026914a3e8?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BEkspresja%2Bmetalotioneiny-3%2Bw%2Bguzach%2Bpierwotnych%2Bi%2Bprzerzutach%2Bdo%2Bw%25C4%2599z%25C5%2582ow%2Bch%25C5%2582onnych%2Bgruczolakoraka%2Bjelita%2Bgrubego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
609,Czynniki wpływające na wyniki leczenia raka płaskonabłonkowego odbytu,https://ppm.edu.pl/info/phd/UMWd8536068f619424a8b9aad8cd8c72404?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BCzynniki%2Bwp%25C5%2582ywaj%25C4%2585ce%2Bna%2Bwyniki%2Bleczenia%2Braka%2Bp%25C5%2582askonab%25C5%2582onkowego%2Bodbytu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
610,Przeskórna angioplastyka wieńcowa w trybie jednego dnia - prospektywne badanie kliniczne,https://ppm.edu.pl/info/phd/UMW9e39ba07b7324c14b009cc06f33c0b7f?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPrzesk%25C3%25B3rna%2Bangioplastyka%2Bwie%25C5%2584cowa%2Bw%2Btrybie%2Bjednego%2Bdnia%2B-%2Bprospektywne%2Bbadanie%2Bkliniczne%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
611,Ocena czynników ryzyka powikłań śród- i pooperacyjnych oraz czasu przeżycia po cystektomii z powodu raka pęcherza moczowego,https://ppm.edu.pl/info/phd/UMW9e0da4ba22734ddca690c3896105e137?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bczynnik%25C3%25B3w%2Bryzyka%2Bpowik%25C5%2582a%25C5%2584%2B%25C5%259Br%25C3%25B3d-%2Bi%2Bpooperacyjnych%2Boraz%2Bczasu%2Bprze%25C5%25BCycia%2Bpo%2Bcystektomii%2Bz%2Bpowodu%2Braka%2Bp%25C4%2599cherza%2Bmoczowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
612,Ekspresja Ki 67 i kaspazy 3 oraz analiza wybranych czynników prognostycznych wpływających na uzyskanie I i II remisji u chorych na chłoniaki złośliwe,https://ppm.edu.pl/info/phd/UMW3e48e781246a4b86a51bf0c6b72db0bc?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BEkspresja%2BKi%2B67%2Bi%2Bkaspazy%2B3%2Boraz%2Banaliza%2Bwybranych%2Bczynnik%25C3%25B3w%2Bprognostycznych%2Bwp%25C5%2582ywaj%25C4%2585cych%2Bna%2Buzyskanie%2BI%2Bi%2BII%2Bremisji%2Bu%2Bchorych%2Bna%2Bch%25C5%2582oniaki%2Bz%25C5%2582o%25C5%259Bliwe%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
613,Wczesne oraz odległe wyniki leczenia bezpośredniego vs opóźnionego TAVI z zastosowaniem BAV jako terapii pomostowej - doświadczenie jednoośrodkowe (2012-2020),https://ppm.edu.pl/info/phd/UMWf66ce24869164c72a70148c391b8eceb?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWczesne%2Boraz%2Bodleg%25C5%2582e%2Bwyniki%2Bleczenia%2Bbezpo%25C5%259Bredniego%2Bvs%2Bop%25C3%25B3%25C5%25BAnionego%2BTAVI%2Bz%2Bzastosowaniem%2BBAV%2Bjako%2Bterapii%2Bpomostowej%2B-%2Bdo%25C5%259Bwiadczenie%2Bjednoo%25C5%259Brodkowe%2B%25282012-2020%2529%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
614,Analiza kolonizacji drobnoustrojami chorobotwórczymi chorych leczonych w Klinice Anestezjologii i Intensywnej Terapii Klinicznego Szpitala Wojewódzkiego nr 1 w Rzeszowie w kolejnych dobach hospitalizacji,https://ppm.edu.pl/info/phd/UMWd3b6d0cfb76a40309770b0404e1ab07a?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bkolonizacji%2Bdrobnoustrojami%2Bchorobotw%25C3%25B3rczymi%2Bchorych%2Bleczonych%2Bw%2BKlinice%2BAnestezjologii%2Bi%2BIntensywnej%2BTerapii%2BKlinicznego%2BSzpitala%2BWojew%25C3%25B3dzkiego%2Bnr%2B1%2Bw%2BRzeszowie%2Bw%2Bkolejnych%2Bdobach%2Bhospitalizacji%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
615,Wpływ interakcji między zmiennością genetyczną neurotransmisji dopaminergicznej a traumatycznymi wydarzeniami życiowymi na rozwój zniekształceń poznawczych,https://ppm.edu.pl/info/phd/UMW5a1c2fd36ad444dfb47cc4aa875172ed?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Binterakcji%2Bmi%25C4%2599dzy%2Bzmienno%25C5%259Bci%25C4%2585%2Bgenetyczn%25C4%2585%2Bneurotransmisji%2Bdopaminergicznej%2Ba%2Btraumatycznymi%2Bwydarzeniami%2B%25C5%25BCyciowymi%2Bna%2Brozw%25C3%25B3j%2Bzniekszta%25C5%2582ce%25C5%2584%2Bpoznawczych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
616,Regulatorowe właściwości nonapeptydowego fragmentu Colostryniny (NP-POL) oraz kompleksu yolkiny z żółtka jaja kurzego w aspekcie zastosowania w terapii chorób neurodegeneracyjnych,https://ppm.edu.pl/info/phd/UMW30adfcafaa924d20adf6b45321e0c795?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRegulatorowe%2Bw%25C5%2582a%25C5%259Bciwo%25C5%259Bci%2Bnonapeptydowego%2Bfragmentu%2BColostryniny%2B%2528NP-POL%2529%2Boraz%2Bkompleksu%2Byolkiny%2Bz%2B%25C5%25BC%25C3%25B3%25C5%2582tka%2Bjaja%2Bkurzego%2Bw%2Baspekcie%2Bzastosowania%2Bw%2Bterapii%2Bchor%25C3%25B3b%2Bneurodegeneracyjnych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
617,Wpływ prekondycjonowania nerki przez odległe niedokrwienie na jej czynność po przeszczepieniu,https://ppm.edu.pl/info/phd/UMW267b6c38aaa4431e89a5229c3c7bc5de?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bprekondycjonowania%2Bnerki%2Bprzez%2Bodleg%25C5%2582e%2Bniedokrwienie%2Bna%2Bjej%2Bczynno%25C5%259B%25C4%2587%2Bpo%2Bprzeszczepieniu%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
618,Zmiany wzoru metylacji wysp CpG promotorów genów kodujących proteazy z rodziny ADAM(TS) w sporadycznym raku jelita grubego,https://ppm.edu.pl/info/phd/UMW5b17897c96f1402a820069f58fd707b0?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZmiany%2Bwzoru%2Bmetylacji%2Bwysp%2BCpG%2Bpromotor%25C3%25B3w%2Bgen%25C3%25B3w%2Bkoduj%25C4%2585cych%2Bproteazy%2Bz%2Brodziny%2BADAM%2528TS%2529%2Bw%2Bsporadycznym%2Braku%2Bjelita%2Bgrubego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
619,Biochemiczna diagnostyka nagłych zgonów sercowych,https://ppm.edu.pl/info/phd/UMW9987860b6338486e996aaa9dff7db5ff?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BBiochemiczna%2Bdiagnostyka%2Bnag%25C5%2582ych%2Bzgon%25C3%25B3w%2Bsercowych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
620,Determinanty satysfakcji zawodowej pielęgniarek a racjonowanie opieki pielęgniarskiej,https://ppm.edu.pl/info/phd/UMW4310c7b0e2f5464aafd906251d036d5b?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BDeterminanty%2Bsatysfakcji%2Bzawodowej%2Bpiel%25C4%2599gniarek%2Ba%2Bracjonowanie%2Bopieki%2Bpiel%25C4%2599gniarskiej%2B%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
621,Trening sprawności węchowej jako metoda rehabilitacji pacjentów cierpiących na łagodne zaburzenia poznawcze,https://ppm.edu.pl/info/phd/UMWe0eaf66fd32d4bc2806875b25f24311b?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BTrening%2Bsprawno%25C5%259Bci%2Bw%25C4%2599chowej%2Bjako%2Bmetoda%2Brehabilitacji%2Bpacjent%25C3%25B3w%2Bcierpi%25C4%2585cych%2Bna%2B%25C5%2582agodne%2Bzaburzenia%2Bpoznawcze%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
622,Synteza i badanie aktywności biologicznej liniowych oraz cyklicznych lipopeptydów,https://ppm.edu.pl/info/phd/GUM7e0b19ce54884e939f9ad6823e0ac255?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BSynteza%2Bi%2Bbadanie%2Baktywno%25C5%259Bci%2Bbiologicznej%2Bliniowych%2Boraz%2Bcyklicznych%2Blipopeptyd%25C3%25B3w%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
623,Ocena przeciwnowotworowego działania magnofloryny – badania in vitro,https://ppm.edu.pl/info/phd/UML4244e3feef9b4221a8d6128ed8a55764?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bprzeciwnowotworowego%2Bdzia%25C5%2582ania%2Bmagnofloryny%2B%25E2%2580%2593%2Bbadania%2Bin%2Bvitro%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
624,"Analiza porównawcza skal TISS, NEMS, NAS do oceny obciążenia pracą pielęgniarek na Oddziale Anestezjologii i Intensywnej Terapii",https://ppm.edu.pl/info/phd/UMW9b6ebc6fc4434318a827a594bd0f4813?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bpor%25C3%25B3wnawcza%2Bskal%2BTISS%252C%2BNEMS%252C%2BNAS%2Bdo%2Boceny%2Bobci%25C4%2585%25C5%25BCenia%2Bprac%25C4%2585%2Bpiel%25C4%2599gniarek%2Bna%2BOddziale%2BAnestezjologii%2Bi%2BIntensywnej%2BTerapii%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
625,Kliniczno-elektrofizjologiczna charakterystyka zaburzeń funkcji poznawczych w chorobie Parkinsona i ich korelacje z wynikami badań obrazowych,https://ppm.edu.pl/info/phd/UMW7a9067fdf8444ff997a292616eeb61de?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BKliniczno-elektrofizjologiczna%2Bcharakterystyka%2Bzaburze%25C5%2584%2Bfunkcji%2Bpoznawczych%2Bw%2Bchorobie%2BParkinsona%2Bi%2Bich%2Bkorelacje%2Bz%2Bwynikami%2Bbada%25C5%2584%2Bobrazowych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY
